"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/05/2018","AQS","420030002","1","5.7","ug/m3 LC","24","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"01/08/2018","AQS","420030002","1","7.7","ug/m3 LC","32","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"01/11/2018","AQS","420030002","1","14.7","ug/m3 LC","56","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"01/14/2018","AQS","420030002","1","9.6","ug/m3 LC","40","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"01/17/2018","AQS","420030002","1","18.2","ug/m3 LC","64","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"01/20/2018","AQS","420030002","1","9.2","ug/m3 LC","38","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"01/23/2018","AQS","420030002","1","4.7","ug/m3 LC","20","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"01/26/2018","AQS","420030002","1","13.6","ug/m3 LC","54","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"01/29/2018","AQS","420030002","1","15.5","ug/m3 LC","58","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"02/01/2018","AQS","420030002","1","7.7","ug/m3 LC","32","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"02/04/2018","AQS","420030002","1","6.4","ug/m3 LC","27","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"02/07/2018","AQS","420030002","1","12.6","ug/m3 LC","52","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"02/10/2018","AQS","420030002","1","21.9","ug/m3 LC","72","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"02/13/2018","AQS","420030002","1","10.8","ug/m3 LC","45","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"02/16/2018","AQS","420030002","1","7.8","ug/m3 LC","33","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"02/19/2018","AQS","420030002","1","14.6","ug/m3 LC","56","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"02/22/2018","AQS","420030002","1","2.4","ug/m3 LC","10","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"02/25/2018","AQS","420030002","1","4.1","ug/m3 LC","17","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"02/28/2018","AQS","420030002","1","8.4","ug/m3 LC","35","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"03/03/2018","AQS","420030002","1","3.1","ug/m3 LC","13","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"03/06/2018","AQS","420030002","1","9","ug/m3 LC","38","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"03/09/2018","AQS","420030002","1","7.5","ug/m3 LC","31","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"03/12/2018","AQS","420030002","1","6.4","ug/m3 LC","27","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"03/15/2018","AQS","420030002","1","8.1","ug/m3 LC","34","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"03/18/2018","AQS","420030002","1","7.3","ug/m3 LC","30","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"03/21/2018","AQS","420030002","1","3.7","ug/m3 LC","15","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"03/24/2018","AQS","420030002","1","5.8","ug/m3 LC","24","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"03/27/2018","AQS","420030002","1","9.2","ug/m3 LC","38","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"03/30/2018","AQS","420030002","1","3.7","ug/m3 LC","15","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"04/02/2018","AQS","420030002","1","6.8","ug/m3 LC","28","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"04/05/2018","AQS","420030002","1","6.3","ug/m3 LC","26","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"04/08/2018","AQS","420030002","1","6.3","ug/m3 LC","26","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"04/11/2018","AQS","420030002","1","10.9","ug/m3 LC","45","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"04/14/2018","AQS","420030002","1","18","ug/m3 LC","63","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"04/17/2018","AQS","420030002","1","3.5","ug/m3 LC","15","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"04/20/2018","AQS","420030002","1","4.4","ug/m3 LC","18","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"04/23/2018","AQS","420030002","1","8.4","ug/m3 LC","35","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"04/26/2018","AQS","420030002","1","4.7","ug/m3 LC","20","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"04/29/2018","AQS","420030002","1","3.9","ug/m3 LC","16","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"05/02/2018","AQS","420030002","1","13.6","ug/m3 LC","54","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"05/05/2018","AQS","420030002","1","9.5","ug/m3 LC","40","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"05/08/2018","AQS","420030002","1","14","ug/m3 LC","55","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"05/11/2018","AQS","420030002","1","6.7","ug/m3 LC","28","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"05/14/2018","AQS","420030002","1","14.3","ug/m3 LC","56","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"05/17/2018","AQS","420030002","1","9.5","ug/m3 LC","40","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"05/20/2018","AQS","420030002","1","7.7","ug/m3 LC","32","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"05/23/2018","AQS","420030002","1","7.5","ug/m3 LC","31","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"05/26/2018","AQS","420030002","1","16.5","ug/m3 LC","60","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"05/29/2018","AQS","420030002","1","17.6","ug/m3 LC","63","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"06/01/2018","AQS","420030002","1","11.6","ug/m3 LC","48","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"06/04/2018","AQS","420030002","1","6.6","ug/m3 LC","28","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"06/07/2018","AQS","420030002","1","10.9","ug/m3 LC","45","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"06/10/2018","AQS","420030002","1","13.8","ug/m3 LC","55","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"06/16/2018","AQS","420030002","1","16.2","ug/m3 LC","60","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"06/19/2018","AQS","420030002","1","9.4","ug/m3 LC","39","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"06/22/2018","AQS","420030002","1","6.2","ug/m3 LC","26","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"06/25/2018","AQS","420030002","1","6.9","ug/m3 LC","29","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"06/28/2018","AQS","420030002","1","10","ug/m3 LC","42","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"07/01/2018","AQS","420030002","1","21.8","ug/m3 LC","71","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"07/04/2018","AQS","420030002","1","18.1","ug/m3 LC","64","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"07/07/2018","AQS","420030002","1","8.3","ug/m3 LC","35","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"07/10/2018","AQS","420030002","1","15.6","ug/m3 LC","58","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"07/13/2018","AQS","420030002","1","16.2","ug/m3 LC","60","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"07/19/2018","AQS","420030002","1","11.3","ug/m3 LC","47","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"07/22/2018","AQS","420030002","1","6","ug/m3 LC","25","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"07/25/2018","AQS","420030002","1","11.2","ug/m3 LC","47","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"07/28/2018","AQS","420030002","1","8","ug/m3 LC","33","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"07/31/2018","AQS","420030002","1","6.4","ug/m3 LC","27","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"08/03/2018","AQS","420030002","1","11.8","ug/m3 LC","49","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"08/06/2018","AQS","420030002","1","16.7","ug/m3 LC","61","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"08/09/2018","AQS","420030002","1","12.5","ug/m3 LC","52","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"08/12/2018","AQS","420030002","1","8.1","ug/m3 LC","34","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"08/15/2018","AQS","420030002","1","19.5","ug/m3 LC","67","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"08/18/2018","AQS","420030002","1","10","ug/m3 LC","42","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"08/21/2018","AQS","420030002","1","9.3","ug/m3 LC","39","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"08/24/2018","AQS","420030002","1","12.6","ug/m3 LC","52","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"08/27/2018","AQS","420030002","1","20.4","ug/m3 LC","68","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"08/30/2018","AQS","420030002","1","8.1","ug/m3 LC","34","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"09/02/2018","AQS","420030002","1","10.2","ug/m3 LC","43","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"09/05/2018","AQS","420030002","1","14","ug/m3 LC","55","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"09/08/2018","AQS","420030002","1","5.9","ug/m3 LC","25","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"09/11/2018","AQS","420030002","1","4.5","ug/m3 LC","19","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"09/14/2018","AQS","420030002","1","7.3","ug/m3 LC","30","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"09/17/2018","AQS","420030002","1","5.7","ug/m3 LC","24","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"09/20/2018","AQS","420030002","1","14.3","ug/m3 LC","56","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"09/23/2018","AQS","420030002","1","5.4","ug/m3 LC","23","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"09/26/2018","AQS","420030002","1","5.5","ug/m3 LC","23","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"09/29/2018","AQS","420030002","1","7.8","ug/m3 LC","33","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"10/02/2018","AQS","420030002","1","11.5","ug/m3 LC","48","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"10/05/2018","AQS","420030002","1","8.5","ug/m3 LC","35","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"10/08/2018","AQS","420030002","1","15.6","ug/m3 LC","58","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"10/11/2018","AQS","420030002","1","5.3","ug/m3 LC","22","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"10/14/2018","AQS","420030002","1","5.8","ug/m3 LC","24","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"10/17/2018","AQS","420030002","1","5.1","ug/m3 LC","21","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"10/20/2018","AQS","420030002","1","4.6","ug/m3 LC","19","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"10/23/2018","AQS","420030002","1","4.8","ug/m3 LC","20","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"10/26/2018","AQS","420030002","1","5.6","ug/m3 LC","23","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"10/29/2018","AQS","420030002","1","3.8","ug/m3 LC","16","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"11/01/2018","AQS","420030002","1","9.7","ug/m3 LC","40","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"11/04/2018","AQS","420030002","1","8.8","ug/m3 LC","37","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"11/07/2018","AQS","420030002","1","5.6","ug/m3 LC","23","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"11/10/2018","AQS","420030002","1","4.2","ug/m3 LC","18","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"11/13/2018","AQS","420030002","1","11.7","ug/m3 LC","49","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"11/16/2018","AQS","420030002","1","8.6","ug/m3 LC","36","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"11/19/2018","AQS","420030002","1","8.5","ug/m3 LC","35","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"11/22/2018","AQS","420030002","1","2.6","ug/m3 LC","11","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"11/25/2018","AQS","420030002","1","12.9","ug/m3 LC","53","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"11/28/2018","AQS","420030002","1","6.7","ug/m3 LC","28","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"12/01/2018","AQS","420030002","1","11.3","ug/m3 LC","47","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"12/04/2018","AQS","420030002","1","3.3","ug/m3 LC","14","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"12/07/2018","AQS","420030002","1","7.5","ug/m3 LC","31","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"12/10/2018","AQS","420030002","1","18.3","ug/m3 LC","64","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"12/13/2018","AQS","420030002","1","15","ug/m3 LC","57","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"12/16/2018","AQS","420030002","1","5.2","ug/m3 LC","22","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"12/19/2018","AQS","420030002","1","18.2","ug/m3 LC","64","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"12/22/2018","AQS","420030002","1","4.7","ug/m3 LC","20","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"12/25/2018","AQS","420030002","1","9.6","ug/m3 LC","40","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"12/28/2018","AQS","420030002","1","7.5","ug/m3 LC","31","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"12/31/2018","AQS","420030002","1","14.1","ug/m3 LC","55","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"01/01/2018","AQS","420030002","2","13.5","ug/m3 LC","54","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"01/02/2018","AQS","420030002","2","8","ug/m3 LC","33","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"01/03/2018","AQS","420030002","2","13.8","ug/m3 LC","55","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
"01/04/2018","AQS","420030002","2","10.3","ug/m3 LC","43","Avalon","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4997665699716","-80.0713371969741"
